A;MES;CATEGORIA;TIPO;DISTRITO;PROVINCIA;LUGAR ;SITIOTURISTICO;ACTIVIDAD;NUMVISITANTES;PROVENIENCIA;PRECIO
2017;abril;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;65
2017;abril;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;2727;Nacional;30
2017;abril;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;198;extranjero;65
2017;abril;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;Nacional;30
2017;abril;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;65
2017;abril;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;333;Nacional;30
2017;abril;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;198;extranjero;65
2017;abril;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2017;abril;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2017;abril;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2017;abril;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2017;abril;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;2;Nacional;30
2017;abril;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;74;extranjero;65
2017;abril;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;0;Nacional;30
2017;abril;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;0;extranjero;65
2017;abril;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;4;Nacional;30
2017;abril;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;13;extranjero;65
2017;abril;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;27;Nacional;30
2017;abril;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;312;extranjero;65
2017;mayo;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 69;Turismo;3771;Nacional;30
2017;mayo;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;2861;extranjero;65
2017;mayo;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 71;Turismo;538;Nacional;30
2017;mayo;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;0;extranjero;65
2017;mayo;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;Nacional;30
2017;mayo;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;969;extranjero;65
2017;mayo;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;Nacional;30
2017;mayo;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;extranjero;65
2017;mayo;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;2557;Nacional;30
2017;mayo;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;1201;extranjero;65
2017;mayo;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;210;Nacional;30
2017;mayo;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;extranjero;65
2017;mayo;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;Nacional;30
2017;mayo;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;extranjero;65
2017;mayo;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;Nacional;30
2017;mayo;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;extranjero;65
2017;mayo;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;Nacional;30
2017;mayo;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;65
2017;mayo;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;806;Nacional;30
2017;mayo;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;7;extranjero;65
2017;mayo;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;58;Nacional;30
2017;mayo;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;272;extranjero;65
2017;mayo;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;Nacional;30
2017;mayo;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;extranjero;65
2017;mayo;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;Nacional;30
2017;mayo;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;22;extranjero;65
2017;mayo;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;Nacional;30
2017;mayo;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;extranjero;65
2017;mayo;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;26;Nacional;30
2017;mayo;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;345;extranjero;65
2017;mayo;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;Nacional;30
2017;mayo;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;extranjero;65
2017;mayo;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;6;Nacional;30
2017;mayo;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;37;extranjero;65
2017;mayo;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;Nacional;30
2017;mayo;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;extranjero;65
2017;mayo;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;261;Nacional;30
2017;mayo;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;59;extranjero;65
2017;mayo;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;19;Nacional;30
2017;mayo;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;extranjero;65
2017;mayo;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;1;Nacional;30
2017;mayo;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;23;extranjero;65
2017;mayo;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2017;mayo;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2017;mayo;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;Nacional;30
2017;mayo;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;65
2017;mayo;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;1916;Nacional;30
2017;mayo;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;479;extranjero;65
2017;mayo;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;Nacional;30
2017;mayo;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;65
2017;mayo;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;276;Nacional;30
2017;mayo;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;308;extranjero;65
2017;mayo;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2017;mayo;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2017;mayo;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2017;mayo;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2017;mayo;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;4;Nacional;30
2017;mayo;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;320;extranjero;65
2017;mayo;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;0;Nacional;30
2017;mayo;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;7;extranjero;65
2017;mayo;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;8;Nacional;30
2017;mayo;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;731;extranjero;65
2017;mayo;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;0;Nacional;30
2017;mayo;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;0;extranjero;65
2017;junio;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 69;Turismo;3807;Nacional;30
2017;junio;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;2900;extranjero;65
2017;junio;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 71;Turismo;344;Nacional;30
2017;junio;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;0;extranjero;65
2017;junio;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;15;Nacional;30
2017;junio;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;931;extranjero;65
2017;junio;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;Nacional;30
2017;junio;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;extranjero;65
2017;junio;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;3054;Nacional;30
2017;junio;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;1316;extranjero;65
2017;junio;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;267;Nacional;30
2017;junio;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;extranjero;65
2017;junio;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;Nacional;30
2017;junio;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;204;extranjero;65
2017;junio;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;Nacional;30
2017;junio;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;extranjero;65
2017;junio;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;Nacional;30
2017;junio;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;65
2017;junio;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;583;Nacional;30
2017;junio;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;19;extranjero;65
2017;junio;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;202;Nacional;30
2017;junio;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;806;extranjero;65
2017;junio;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;2;Nacional;30
2017;junio;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;extranjero;65
2017;junio;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;4;Nacional;30
2017;junio;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;73;extranjero;65
2017;junio;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;Nacional;30
2017;junio;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;extranjero;65
2017;junio;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;50;Nacional;30
2017;junio;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;83;extranjero;65
2017;junio;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;15;Nacional;30
2017;junio;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;extranjero;65
2017;junio;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;Nacional;30
2017;junio;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;98;extranjero;65
2017;junio;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;Nacional;30
2017;junio;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;extranjero;65
2017;junio;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;204;Nacional;30
2017;junio;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;48;extranjero;65
2017;junio;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;Nacional;30
2017;junio;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;extranjero;65
2017;junio;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2017;junio;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;51;extranjero;65
2017;junio;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2017;junio;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2017;junio;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;Nacional;30
2017;junio;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;65
2017;junio;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;2210;Nacional;30
2017;junio;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;293;extranjero;65
2017;junio;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;Nacional;30
2017;junio;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;65
2017;junio;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;197;Nacional;30
2017;junio;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;392;extranjero;65
2017;junio;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2017;junio;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;35;extranjero;65
2017;junio;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2017;junio;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2017;junio;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;21;Nacional;30
2017;junio;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;634;extranjero;65
2017;junio;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;0;Nacional;30
2017;junio;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;0;extranjero;65
2017;junio;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;0;Nacional;30
2017;junio;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;10;extranjero;65
2017;junio;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;6;Nacional;30
2017;junio;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;491;extranjero;65
2017;julio;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 69;Turismo;22240;Nacional;30
2017;julio;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;3798;extranjero;65
2017;julio;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 71;Turismo;851;Nacional;30
2017;julio;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;0;extranjero;65
2017;julio;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;27;Nacional;30
2017;julio;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;1312;extranjero;65
2017;julio;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;Nacional;30
2017;julio;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;extranjero;65
2017;julio;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;12102;Nacional;30
2017;julio;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;1929;extranjero;65
2017;julio;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;767;Nacional;30
2017;julio;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;extranjero;65
2017;julio;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;7;Nacional;30
2017;julio;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;369;extranjero;65
2017;julio;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;Nacional;30
2017;julio;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;extranjero;65
2017;julio;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;Nacional;30
2017;julio;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;65
2017;julio;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;767;Nacional;30
2017;julio;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;65
2017;julio;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;383;Nacional;30
2017;julio;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;961;extranjero;65
2017;julio;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;44;Nacional;30
2017;julio;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;extranjero;65
2017;julio;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;2;Nacional;30
2017;julio;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;125;extranjero;65
2017;julio;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;Nacional;30
2017;julio;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;extranjero;65
2017;julio;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;52;Nacional;30
2017;julio;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;76;extranjero;65
2017;julio;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;Nacional;30
2017;julio;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;extranjero;65
2017;julio;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;1;Nacional;30
2017;julio;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;101;extranjero;65
2017;julio;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;Nacional;30
2017;julio;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;extranjero;65
2017;julio;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;1502;Nacional;30
2017;julio;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;136;extranjero;65
2017;julio;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;32;Nacional;30
2017;julio;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;extranjero;65
2017;julio;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2017;julio;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;58;extranjero;65
2017;julio;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2017;julio;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2017;julio;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;Nacional;30
2017;julio;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;65
2017;julio;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;7076;Nacional;30
2017;julio;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;476;extranjero;65
2017;julio;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;Nacional;30
2017;julio;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;65
2017;julio;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;3791;Nacional;30
2017;julio;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;327;extranjero;65
2017;julio;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2017;julio;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2017;julio;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2017;julio;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2017;julio;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;10;Nacional;30
2017;julio;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;722;extranjero;65
2017;julio;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;0;Nacional;30
2017;julio;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;0;extranjero;65
2017;julio;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;1;Nacional;30
2017;julio;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;15;extranjero;65
2017;julio;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;12;Nacional;30
2017;julio;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;832;extranjero;65
